,link,origem,destino,data_coleta,data_entrega,distancia,peso,caminhoes,pagina
1897,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/ano0qbtbklctsyw3brdvz5zxn",PR - Guaíra,PR - Paranaguá,--,--,732 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",16
1898,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-vuc-hr,van,utilitario/carroceria-bau/carga-completa/empresa-vertticali-logistica-vertical/rouo3t27mnad7o7vtqx66qgm",SP - São José dos Campos,RJ - Rio de Janeiro,03/10,03/10,339 km,16 kg,"['VUC / HR', 'Van', 'Utilitário']",17
1899,"https://www.truckpad.com.br/fretes/carga-de-sp/para-df/veiculo-bi-truck,truck/carroceria-bau,sider/carga-completa/empresa-g-e-inter-log-ltda/8i9iys3318gm1o464rdfqo82e",SP - Santos,DF - Brasília,03/10,03/10,1.073 km,"10,0 Ton","['Bi-Truck', 'Truck']",18
1900,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ma/veiculo-carreta-toco,truck,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-fs4-logistica-transportes-eireli/amkzsti3o3u3pz3oiydo2dror",SP - Guarulhos,MA - Imperatriz,03/10,03/10,2.327 km,"10,0 Ton","['Carreta Toco', 'Truck', 'Carreta LS Trucada']",19
1901,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-toco,vuc-hr,toco-3-4/carroceria-bau/carga-complemento/empresa-america-do-sul-mudancas-e-transportes-ltda-me/b3o6trqpoeg0aw5ugdo816w0p",SP - Presidente Prudente,PR - Curitiba,05/10,05/10,544 km,"1,0 Ton","['Toco', 'VUC / HR', 'Toco 3/4']",1
1902,https://www.truckpad.com.br/fretes/carga-de-sp/para-sc/veiculo-truck/carroceria-aberto-grade-baixa/carga-completa/empresa-manetoni-solucoes-em-aco/abrguso37sskkwg4gpkttvxmq,SP - Piracicaba,SC - Itajaí,03/10,03/10,1.041 km,"12,3 Ton",['Truck'],2
1903,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ma/veiculo-carreta-toco,toco,truck,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/27o23yapqsg2eq5kx8jacu0w2",SP - Guarulhos,MA - São Luís,03/10,03/10,2.945 km,"1,5 Ton","['Carreta Toco', 'Toco', 'Truck', 'Carreta LS Trucada']",3
1904,"https://www.truckpad.com.br/fretes/carga-de-mg/para-sp/veiculo-bi-truck,carreta-toco,truck,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-complemento/empresa-rma-logistica/389meoeuuho7a7zj50qfpubdu",MG - Conselheiro Lafaiete,SP - Campinas,03/10,03/10,554 km,"1,5 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Carreta LS Trucada']",4
1905,"https://www.truckpad.com.br/fretes/carga-de-es/para-mg/veiculo-bi-truck,toco,truck/carroceria-bau/carga-completa/empresa-translogus-locacao-e-logistica-ltda/nwm1pqukbhp0lse1fgoj3txp",ES - Serra,MG - Uberlândia,03/10,03/10,1.070 km,"6,0 Ton","['Bi-Truck', 'Toco', 'Truck']",5
1906,"https://www.truckpad.com.br/fretes/carga-de-ms/para-rs/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/2xx1ae9gbqholuq5t7d3uhoma",MS - Bandeirantes,RS - Rio Grande,--,--,1.707 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",6
1907,https://www.truckpad.com.br/fretes/carga-de-sp/para-sc/veiculo-truck/carroceria-aberto-grade-baixa/carga-completa/empresa-manetoni-solucoes-em-aco/ejnpztl72qaue56y4tyxbd63p,SP - Piracicaba,SC - São João do Oeste,03/10,03/10,998 km,"14,1 Ton",['Truck'],7
1908,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1przf3klxlois4poel3704mvk",SP - Paraguaçu Paulista,SP - Rio Claro,--,--,358 km,A combinar,"['Carreta Toco', 'Carreta LS Trucada']",8
1909,"https://www.truckpad.com.br/fretes/carga-de-es/para-ba/veiculo-bi-truck,toco,truck/carroceria-bau/carga-completa/empresa-translogus-locacao-e-logistica-ltda/24anpz8d2uka2y0a30t3kmmw7",ES - Serra,BA - Dias d'Ávila,03/10,03/10,1.135 km,"6,0 Ton","['Bi-Truck', 'Toco', 'Truck']",9
1910,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/a9frdhysptqwzjepbci20k8iw",PR - Cambé,PR - Luiziana,--,--,190 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",10
1911,"https://www.truckpad.com.br/fretes/carga-de-mg/para-pr/veiculo-carreta-toco,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-rma-logistica/36c1bg40uynk8kwlfr17p1fa8",MG - Alfenas,PR - Londrina,05/10,05/10,677 km,"25,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",11
1912,"https://www.truckpad.com.br/fretes/carga-de-mg/para-pr/veiculo-carreta-toco,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-rma-logistica/5for4i5bhzc6l56zcy87g8e4m",MG - Varginha,PR - Londrina,05/10,05/10,727 km,"25,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",12
1913,https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-truck/carroceria-aberto-grade-baixa/carga-completa/empresa-manetoni-solucoes-em-aco/bz9bv9r1c8vld0x9sxqlc3yfs,SP - Piracicaba,PR - Francisco Beltrão,03/10,03/10,843 km,"14,0 Ton",['Truck'],13
1914,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1i3rr2k2jv42pbu8z9zw895r5",RS - Santiago,RS - Rio Grande,--,--,498 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",14
1915,"https://www.truckpad.com.br/fretes/carga-de-ba/para-to/veiculo-bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/e6hwes25zc1xisnt1uki53gr1",BA - Candeias,TO - Porto Nacional,--,--,1.328 km,A combinar,"['Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",15
1916,"https://www.truckpad.com.br/fretes/carga-de-ba/para-ba/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/wfsfpgofwepfz5dvbjej5jf",BA - Barreiras,BA - Salvador,--,--,861 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",16
1917,"https://www.truckpad.com.br/fretes/carga-de-rs/para-mt/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/c29nuck0rbn9myfqv3v54bz4p",RS - Rio Grande,MT - Itiquira,--,--,2.088 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",17
1918,https://www.truckpad.com.br/fretes/carga-de-go/para-go/veiculo-carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1f5t0syz332ccxsf8qz0qye6y,GO - Campo Alegre de Goiás,GO - Silvânia,--,--,201 km,A combinar,['Carreta LS Trucada'],18
1919,"https://www.truckpad.com.br/fretes/carga-de-mt/para-pa/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/2oxh57zojurvv914lh9iz5ws1",MT - Ipiranga do Norte,PA - Itaituba,--,--,1.129 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",19
1920,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/5hsuha98hk95e74qf3mj3lmir",MG - Carmo do Rio Claro,MG - Varginha,--,--,129 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",1
1921,"https://www.truckpad.com.br/fretes/carga-de-mg/para-go/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/2gkjbf6s9f38hvnzw7zd5k302",MG - Uberaba,GO - Catalão,--,--,211 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",2
1922,"https://www.truckpad.com.br/fretes/carga-de-mt/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/vafz35tzbfa37zwds9staox7",MT - Primavera do Leste,PR - Paranaguá,--,--,1.727 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",3
1923,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/18ch0lf0y96k70s5fn6j8gxma",PR - Luiziana,PR - Paranaguá,--,--,520 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada']",4
1924,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/crtk0s9ncqu0fh0beprmhpc9i",PR - Anahy,PR - Maringá,--,--,211 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",5
1925,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/7re9ok3tpgmk58b4375h4znn4",SP - Canitar,SP - Ubirajara,--,--,80 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",6
1926,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/bd4x7zhu9e7dzy6cene18ojma",SP - Lucélia,SP - Assis,--,--,158 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",7
1927,"https://www.truckpad.com.br/fretes/carga-de-ms/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/3bqtks8uvtucyr1typvii03mw",MS - Naviraí,PR - Maringá,--,--,311 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",8
1928,"https://www.truckpad.com.br/fretes/carga-de-rs/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1ki58u3xen12npit5y2rrlavb",RS - Rio dos Índios,PR - Paranaguá,--,--,598 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",9
1929,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/veiz2rnmkfba6pg7r4ibtmmu",RS - Tupanciretã,RS - Rio Grande,--,--,438 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",10
1930,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/5359snoos57gq2p59r8nz735v",PR - Ibiporã,PR - Londrina,--,--,15 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",11
1931,"https://www.truckpad.com.br/fretes/carga-de-mt/para-mt/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/bmuegj4gww7kejmx9zkuxxl3n",MT - Gaúcha do Norte,MT - Gaúcha do Norte,--,--,,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",12
1932,"https://www.truckpad.com.br/fretes/carga-de-ms/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/evef60ppwsgojdzp3b53b652q",MS - Caarapó,PR - Campo Mourão,--,--,332 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",13
1933,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/204ylt5k4kmrlens56279p3ac",SP - Itapetininga,SP - Itatiba,--,--,173 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",14
1934,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/dph4bcu9md6rmz14xrymv2smg",RS - São Luiz Gonzaga,RS - Cacequi,--,--,193 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",15
1935,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/6nevcuhqkb3noosqaovcutljk",PR - Pinhão,PR - Guarapuava,--,--,51 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",16
1936,https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-truck/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/9rk9sdny35e8ldjf1a0bcnl32,PR - Cambé,PR - Londrina,--,--,13 km,A combinar,['Truck'],17
1937,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/70po7x9r46n731yyb4ha9h5ke",RS - Independência,RS - Rio Grande,--,--,592 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",18
1938,"https://www.truckpad.com.br/fretes/carga-de-ba/para-ba/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/co9jon3c1hgjbh2rz0zhtbvi6",BA - Candeias,BA - Luís Eduardo Magalhães,--,--,909 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada']",19
1939,"https://www.truckpad.com.br/fretes/carga-de-ms/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/8qd5d06rfx4fiih584itkn8lf",MS - Rio Brilhante,SP - Monte Aprazível,--,--,633 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",1
1940,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/dyqnec186v4laoveahp3w3ojh",MG - Cássia,MG - Uberlândia,--,--,286 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",2
1941,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sc/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/asx9czdo0hjxq6lhf2qs78n3u",PR - Pato Branco,SC - Chapecó,--,--,136 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",3
1942,https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-truck/carroceria-aberto-grade-baixa/carga-completa/empresa-manetoni-solucoes-em-aco/a24nhgpuywz30913rz397b3ou,SP - Piracicaba,PR - Toledo,03/10,03/10,1.047 km,"14,2 Ton",['Truck'],4
1943,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/4d2umhjzcvxkzjqyn67nuy8sw",MG - Cássia,MG - Uberlândia,--,--,286 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",5
1944,"https://www.truckpad.com.br/fretes/carga-de-mg/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/3a43b5yaun9g2mkz26iqzx12j",MG - Uberaba,SP - Guaraci,--,--,179 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",6
1945,"https://www.truckpad.com.br/fretes/carga-de-pr/para-rs/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/6s23tl4w9jdvgujt7p9f5vldt",PR - Cascavel,RS - Montenegro,--,--,742 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",7
1946,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/pyu8lreftnugzmn5hgm1fc0n",PR - Cambé,PR - Rolândia,--,--,11 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",8
1947,"https://www.truckpad.com.br/fretes/carga-de-ma/para-mt/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/aur0v4jrz0shd79m6wkwm2bnj",MA - São Luís,MT - Querência,--,--,1.876 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",9
1948,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,toco,truck/carroceria-bau,sider/carga-completa/empresa-rma-logistica/98b228qwbev1boy3x82z9frug",MG - Itaúna,MG - Cataguases,05/10,05/10,363 km,"8,0 Ton","['Bi-Truck', 'Toco', 'Truck']",10
1949,"https://www.truckpad.com.br/fretes/carga-de-ms/para-sc/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/2gepp4lftvl2hll3yxj2v13x5",MS - Itaporã,SC - Chapecó,--,--,754 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",11
1950,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/46zerhsb6lmq30ml8rkwrd4g2",SP - Colina,SP - Santos,--,--,474 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",12
1951,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/6n1f5f402milt031nk80kue4a",MG - Uberaba,MG - Uberlândia,--,--,106 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",13
1952,"https://www.truckpad.com.br/fretes/carga-de-mt/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/exv6hkfmjcb8vsrmgx47y3xcf",MT - Nova Mutum,PR - Londrina,--,--,1.553 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",14
1953,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/2jpfx236ivrig9n0kkbx051ap",PR - Sabáudia,PR - Apucarana,--,--,36 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",15
1954,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/9bdltvw24xqmksi865pa618kf",PR - São Miguel do Iguaçu,PR - Pato Branco,--,--,297 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",16
1955,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/cmmemilkaylzi46gmye78hwuz",SP - Palmital,PR - Paranaguá,--,--,531 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",17
1956,"https://www.truckpad.com.br/fretes/carga-de-mt/para-mt/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/70xcfdtf3l03nfvasik2ku1lm",MT - Juscimeira,MT - Rondonópolis,--,--,57 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",18
1957,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pa/veiculo-bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/a4vfvb01qufuqf5wlozqkqkmn",PR - Londrina,PA - Itaituba,--,--,2.801 km,A combinar,"['Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",19
1958,"https://www.truckpad.com.br/fretes/carga-de-go/para-go/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/59jbyc36gmh3hv9k3x3nupc6k",GO - Caiapônia,GO - São Simão,--,--,335 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",1
